Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price,Date,Category,Profit,Cost,Total Profit
2020-12-02 14:23:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,536756.0,1,5.1,5.1,2020-12-02,Food,0.09999999999999964,5,0.09999999999999964
2020-12-02 14:26:00,16781.0,NexGard Chew for Dogs,82484,536759.0,1,38.7,38.7,2020-12-02,Food,1.7000000000000028,37,1.7000000000000028
2020-12-02 14:42:00,17685.0,Dog and Puppy Pads,85123A,536763.0,2,35.4,17.7,2020-12-02,Disposables,6.699999999999999,11,13.399999999999999
2020-12-02 14:42:00,17685.0,ProBiotic Supplements for Dogs,79321,536763.0,4,102.0,25.5,2020-12-02,Supplements,-3.5,29,-14.0
2020-12-02 14:47:00,17581.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536769.0,3,53.1,17.7,2020-12-02,Disposables,-0.3000000000000007,18,-0.9000000000000021
2020-12-02 14:47:00,17581.0,Pet Grooming Brush,20725,536769.0,2,19.8,9.9,2020-12-02,Grooming,0.9000000000000004,9,1.8000000000000007
2020-12-02 14:47:00,17581.0,ProBiotic Supplements for Dogs,79321,536769.0,1,29.7,29.7,2020-12-02,Supplements,0.6999999999999993,29,0.6999999999999993
2020-12-02 14:49:00,17581.0,Rechargeable Pet Nail Grinder,22960,536771.0,1,25.5,25.5,2020-12-02,Grooming,5.5,20,5.5
2020-12-02 15:00:00,15732.0,Earth Rated Dog Poop Bags,85099B,536777.0,4,46.8,11.7,2020-12-02,Disposables,2.6999999999999993,9,10.799999999999997
2020-12-02 15:09:00,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536780.0,1,23.7,23.7,2020-12-02,Grooming,10.7,13,10.7
2020-12-02 15:18:00,17567.0,Sheba Perfect Portions Pat Wet Cat Food,22197,536782.0,2,10.2,5.1,2020-12-02,Food,0.09999999999999964,5,0.1999999999999993
2020-12-02 15:22:00,15061.0,Pet Odor Eliminator,84879,536785.0,54,469.8,8.7,2020-12-02,Cleanig Supplies,0.6999999999999993,8,37.79999999999996
2020-12-02 15:22:00,15061.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536785.0,24,1576.8,65.7,2020-12-02,Food,10.700000000000003,55,256.80000000000007
2020-12-02 15:24:00,17850.0,Dog and Puppy Pads,85123A,536787.0,1,15.3,15.3,2020-12-02,Disposables,4.300000000000001,11,4.300000000000001
2020-12-02 15:26:00,17850.0,Dog and Puppy Pads,85123A,536790.0,2,35.4,17.7,2020-12-02,Disposables,6.699999999999999,11,13.399999999999999
2020-12-02 15:39:00,16203.0,Rechargeable Pet Nail Grinder,22960,536793.0,1,25.5,25.5,2020-12-02,Grooming,5.5,20,5.5
2020-12-02 15:40:00,13767.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536794.0,2,47.4,23.7,2020-12-02,Grooming,10.7,13,21.4
2020-12-02 15:40:00,15640.0,Dog and Puppy Pads,85123A,536795.0,6,91.8,15.3,2020-12-02,Disposables,4.300000000000001,11,25.800000000000004
2020-12-02 15:40:00,15640.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536795.0,7,107.1,15.3,2020-12-02,Disposables,-2.6999999999999993,18,-18.899999999999995
2020-12-02 15:46:00,15574.0,Pet Odor Eliminator,84879,536796.0,1,10.14,10.14,2020-12-02,Cleanig Supplies,2.1400000000000006,8,2.1400000000000006
2020-12-02 16:00:00,17228.0,Earth Rated Dog Poop Bags,85099B,536799.0,1,11.7,11.7,2020-12-02,Disposables,2.6999999999999993,9,2.6999999999999993
2020-12-02 16:00:00,17228.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,536799.0,1,11.7,11.7,2020-12-02,Food,-2.3000000000000007,14,-2.3000000000000007
2020-12-02 16:12:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536801.0,1,17.7,17.7,2020-12-02,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-02 16:12:00,14829.0,Rechargeable Pet Nail Grinder,22960,536800.0,1,25.5,25.5,2020-12-02,Grooming,5.5,20,5.5
2020-12-02 16:34:00,14031.0,Pet Odor Eliminator,84879,536804.0,8,81.12,10.14,2020-12-02,Cleanig Supplies,2.1400000000000006,8,17.120000000000005
2020-12-02 16:34:00,14031.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536804.0,3,197.1,65.7,2020-12-02,Food,10.700000000000003,55,32.10000000000001
2020-12-02 16:46:00,17659.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536808.0,1,76.5,76.5,2020-12-02,Food,21.5,55,21.5
2020-12-02 16:59:00,15646.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536813.0,1,17.7,17.7,2020-12-02,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-02 17:17:00,17757.0,Indoor Pet Camera (Wi-Fi),22502,536821.0,1,35.7,35.7,2020-12-02,Electronics,-7.299999999999997,43,-7.299999999999997
2020-12-02 17:17:00,17757.0,Sheba Perfect Portions Pat Wet Cat Food,22197,536821.0,1,5.1,5.1,2020-12-02,Food,0.09999999999999964,5,0.09999999999999964
2020-12-02 17:24:00,13798.0,Dog and Puppy Pads,85123A,536824.0,27,413.1,15.3,2020-12-02,Disposables,4.300000000000001,11,116.10000000000002
2020-12-02 17:48:00,18239.0,Dog and Puppy Pads,85123A,536833.0,1,17.7,17.7,2020-12-02,Disposables,6.699999999999999,11,6.699999999999999
2020-12-02 18:08:00,18168.0,Sheba Perfect Portions Pat Wet Cat Food,22197,536836.0,1,5.1,5.1,2020-12-02,Food,0.09999999999999964,5,0.09999999999999964
2020-12-02 18:15:00,14395.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536837.0,1,23.7,23.7,2020-12-02,Grooming,10.7,13,10.7
2020-12-02 18:15:00,14395.0,Dog and Puppy Pads,85123A,536837.0,1,17.7,17.7,2020-12-02,Disposables,6.699999999999999,11,6.699999999999999
2020-12-02 18:25:00,15093.0,Pet Odor Eliminator,84879,536839.0,16,162.24,10.14,2020-12-02,Cleanig Supplies,2.1400000000000006,8,34.24000000000001
2020-12-02 18:27:00,16150.0,Pet Odor Eliminator,84879,536841.0,2,20.28,10.14,2020-12-02,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2020-12-02 18:45:00,17552.0,Indoor Pet Camera (Wi-Fi),22502,536842.0,1,35.7,35.7,2020-12-02,Electronics,-7.299999999999997,43,-7.299999999999997
2020-12-02 18:49:00,14236.0,Indoor Pet Camera (Wi-Fi),22502,536844.0,6,178.2,29.7,2020-12-02,Electronics,-13.3,43,-79.80000000000001
2020-12-02 19:18:00,17961.0,Pet Grooming Brush,20725,536845.0,1,9.9,9.9,2020-12-02,Grooming,0.9000000000000004,9,0.9000000000000004
2020-12-02 19:59:00,14573.0,Indoor Pet Camera (Wi-Fi),22502,536846.0,1,35.7,35.7,2020-12-02,Electronics,-7.299999999999997,43,-7.299999999999997
2020-12-02 19:59:00,14573.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536846.0,1,76.5,76.5,2020-12-02,Food,21.5,55,21.5
2020-12-03 10:26:00,13370.0,Rechargeable Pet Nail Grinder,22960,536856.0,1,25.5,25.5,2020-12-03,Grooming,5.5,20,5.5
2020-12-03 10:26:00,13370.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536856.0,1,76.5,76.5,2020-12-03,Food,21.5,55,21.5
2020-12-03 10:33:00,16883.0,Dog and Puppy Pads,85123A,536857.0,1,17.7,17.7,2020-12-03,Disposables,6.699999999999999,11,6.699999999999999
2020-12-03 10:43:00,12841.0,Dog and Puppy Pads,85123A,536859.0,1,17.7,17.7,2020-12-03,Disposables,6.699999999999999,11,6.699999999999999
2020-12-03 10:43:00,12841.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536859.0,1,17.7,17.7,2020-12-03,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-03 10:43:00,12841.0,ProBiotic Supplements for Dogs,79321,536859.0,1,29.7,29.7,2020-12-03,Supplements,0.6999999999999993,29,0.6999999999999993
2020-12-03 11:13:00,,Earth Rated Dog Poop Bags,85099B,536862.0,1,25.26,25.26,2020-12-03,Disposables,16.26,9,16.26
2020-12-03 11:13:00,,Indoor Pet Camera (Wi-Fi),22502,536862.0,1,50.82,50.82,2020-12-03,Electronics,7.82,43,7.82
2020-12-03 11:13:00,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,536862.0,1,30.36,30.36,2020-12-03,Food,16.36,14,16.36
2020-12-03 11:13:00,,Pet Grooming Brush,20725,536862.0,1,30.36,30.36,2020-12-03,Grooming,21.36,9,21.36
2020-12-03 11:13:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,536862.0,2,19.92,9.96,2020-12-03,Food,4.960000000000001,5,9.920000000000002
2020-12-03 11:13:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536862.0,1,152.94,152.94,2020-12-03,Food,97.94,55,97.94
2020-12-03 11:19:00,17967.0,Dog and Puppy Pads,85123A,536863.0,1,17.7,17.7,2020-12-03,Disposables,6.699999999999999,11,6.699999999999999
2020-12-03 11:19:00,17967.0,Pet Grooming Brush,20725,536863.0,1,9.9,9.9,2020-12-03,Grooming,0.9000000000000004,9,0.9000000000000004
2020-12-03 11:19:00,17967.0,Rechargeable Pet Nail Grinder,22960,536863.0,1,25.5,25.5,2020-12-03,Grooming,5.5,20,5.5
2020-12-03 11:27:00,,Earth Rated Dog Poop Bags,85099B,536864.0,1,25.26,25.26,2020-12-03,Disposables,16.26,9,16.26
2020-12-03 11:27:00,,Indoor Pet Camera (Wi-Fi),22502,536864.0,1,50.82,50.82,2020-12-03,Electronics,7.82,43,7.82
2020-12-03 11:27:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,536864.0,1,55.92,55.92,2020-12-03,Disposables,25.92,30,25.92
2020-12-03 11:27:00,,NexGard Chew for Dogs,82484,536864.0,1,81.42,81.42,2020-12-03,Food,44.42,37,44.42
2020-12-03 11:27:00,,Pet Grooming Brush,20725,536864.0,1,30.36,30.36,2020-12-03,Grooming,21.36,9,21.36
2020-12-03 11:28:00,,Earth Rated Dog Poop Bags,85099B,536865.0,1,25.26,25.26,2020-12-03,Disposables,16.26,9,16.26
2020-12-03 11:28:00,,Indoor Pet Camera (Wi-Fi),22502,536865.0,1,50.82,50.82,2020-12-03,Electronics,7.82,43,7.82
2020-12-03 11:28:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,536865.0,1,55.92,55.92,2020-12-03,Disposables,25.92,30,25.92
2020-12-03 11:28:00,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,536865.0,1,30.36,30.36,2020-12-03,Food,16.36,14,16.36
2020-12-03 11:28:00,,Pet Grooming Brush,20725,536865.0,1,30.36,30.36,2020-12-03,Grooming,21.36,9,21.36
2020-12-03 11:28:00,,Rechargeable Pet Nail Grinder,22960,536865.0,1,50.82,50.82,2020-12-03,Grooming,30.82,20,30.82
2020-12-03 11:28:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,536865.0,3,29.88,9.96,2020-12-03,Food,4.960000000000001,5,14.880000000000003
2020-12-03 11:35:00,16891.0,Earth Rated Dog Poop Bags,85099B,536874.0,1,11.7,11.7,2020-12-03,Disposables,2.6999999999999993,9,2.6999999999999993
2020-12-03 11:35:00,16891.0,Rechargeable Pet Nail Grinder,22960,536874.0,1,25.5,25.5,2020-12-03,Grooming,5.5,20,5.5
2020-12-03 11:36:00,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536876.0,1,50.82,50.82,2020-12-03,Grooming,37.82,13,37.82
2020-12-03 11:36:00,,Dog and Puppy Pads,85123A,536876.0,1,35.46,35.46,2020-12-03,Disposables,24.46,11,24.46
2020-12-03 11:36:00,,Earth Rated Dog Poop Bags,85099B,536876.0,1,25.26,25.26,2020-12-03,Disposables,16.26,9,16.26
2020-12-03 11:36:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536876.0,1,17.7,17.7,2020-12-03,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-03 11:36:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536876.0,5,177.3,35.46,2020-12-03,Disposables,17.46,18,87.30000000000001
2020-12-03 11:36:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,536876.0,1,50.82,50.82,2020-12-03,Disposables,20.82,30,20.82
2020-12-03 11:36:00,,NexGard Chew for Dogs,82484,536876.0,1,81.42,81.42,2020-12-03,Food,44.42,37,44.42
2020-12-03 11:36:00,,Pet Grooming Brush,20725,536876.0,1,25.26,25.26,2020-12-03,Grooming,16.26,9,16.26
2020-12-03 11:36:00,,Pet Odor Eliminator,84879,536876.0,2,20.28,10.14,2020-12-03,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2020-12-03 11:36:00,,Pet Odor Eliminator,84879,536876.0,2,38.28,19.14,2020-12-03,Cleanig Supplies,11.14,8,22.28
2020-12-03 11:36:00,,Rechargeable Pet Nail Grinder,22960,536876.0,1,50.82,50.82,2020-12-03,Grooming,30.82,20,30.82
2020-12-03 11:36:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,536876.0,4,39.84,9.96,2020-12-03,Food,4.960000000000001,5,19.840000000000003
2020-12-03 11:36:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536876.0,7,534.24,76.32,2020-12-03,Food,21.319999999999993,55,149.23999999999995
2020-12-03 12:05:00,14680.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,536938.0,4,46.8,11.7,2020-12-03,Food,-2.3000000000000007,14,-9.200000000000003
2020-12-03 12:05:00,14680.0,ProBiotic Supplements for Dogs,79321,536938.0,12,306.0,25.5,2020-12-03,Supplements,-3.5,29,-42.0
2020-12-03 12:11:00,17884.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536943.0,1,17.7,17.7,2020-12-03,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-03 12:11:00,17884.0,Pet Odor Eliminator,84879,536943.0,2,20.28,10.14,2020-12-03,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2020-12-03 12:20:00,12557.0,Pet Grooming Brush,20725,536944.0,12,118.8,9.9,2020-12-03,Grooming,0.9000000000000004,9,10.800000000000004
2020-12-03 12:28:00,13013.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536946.0,2,35.4,17.7,2020-12-03,Disposables,-0.3000000000000007,18,-0.6000000000000014
2020-12-03 12:28:00,13013.0,Pet Odor Eliminator,84879,536946.0,3,30.42,10.14,2020-12-03,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2020-12-03 12:29:00,13013.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536947.0,1,76.5,76.5,2020-12-03,Food,21.5,55,21.5
2020-12-03 12:43:00,14210.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,536956.0,1,27.9,27.9,2020-12-03,Disposables,-2.1000000000000014,30,-2.1000000000000014
2020-12-03 12:43:00,14210.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536956.0,1,76.5,76.5,2020-12-03,Food,21.5,55,21.5
2020-12-03 12:48:00,16477.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536960.0,1,23.7,23.7,2020-12-03,Grooming,10.7,13,10.7
2020-12-03 12:48:00,16477.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536960.0,1,17.7,17.7,2020-12-03,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-03 12:57:00,12600.0,Earth Rated Dog Poop Bags,85099B,536967.0,5,58.5,11.7,2020-12-03,Disposables,2.6999999999999993,9,13.499999999999996
2020-12-03 13:09:00,16013.0,ProBiotic Supplements for Dogs,79321,536968.0,8,204.0,25.5,2020-12-03,Supplements,-3.5,29,-28.0
2020-12-03 13:12:00,17949.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536970.0,20,1314.0,65.7,2020-12-03,Food,10.700000000000003,55,214.00000000000006
2020-12-03 13:59:00,12682.0,Pet Grooming Brush,20725,536974.0,2,19.8,9.9,2020-12-03,Grooming,0.9000000000000004,9,1.8000000000000007
2020-12-03 14:04:00,14911.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536975.0,2,47.4,23.7,2020-12-03,Grooming,10.7,13,21.4
2020-12-03 14:04:00,14911.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536975.0,1,17.7,17.7,2020-12-03,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-03 14:04:00,14911.0,ProBiotic Supplements for Dogs,79321,536975.0,1,29.7,29.7,2020-12-03,Supplements,0.6999999999999993,29,0.6999999999999993
2020-12-03 14:04:00,14911.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536975.0,1,76.5,76.5,2020-12-03,Food,21.5,55,21.5
2020-12-03 14:18:00,14723.0,Dog and Puppy Pads,85123A,536976.0,2,35.4,17.7,2020-12-03,Disposables,6.699999999999999,11,13.399999999999999
2020-12-03 14:26:00,17819.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536980.0,3,197.1,65.7,2020-12-03,Food,10.700000000000003,55,32.10000000000001
2020-12-03 14:27:00,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536982.0,13,726.96,55.92,2020-12-03,Grooming,42.92,13,557.96
2020-12-03 14:27:00,,Dog and Puppy Pads,85123A,536982.0,6,243.72,40.62,2020-12-03,Disposables,29.619999999999997,11,177.71999999999997
2020-12-03 14:27:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536982.0,13,528.06,40.62,2020-12-03,Disposables,22.619999999999997,18,294.05999999999995
2020-12-03 14:27:00,,ProBiotic Supplements for Dogs,79321,536982.0,6,396.72,66.12,2020-12-03,Supplements,37.120000000000005,29,222.72000000000003
2020-12-03 14:27:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536982.0,6,917.64,152.94,2020-12-03,Food,97.94,55,587.64
2020-12-03 14:35:00,17841.0,ProBiotic Supplements for Dogs,79321,536984.0,4,102.0,25.5,2020-12-03,Supplements,-3.5,29,-14.0
2020-12-03 14:40:00,15373.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536985.0,1,23.7,23.7,2020-12-03,Grooming,10.7,13,10.7
2020-12-03 14:40:00,15373.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536985.0,1,76.5,76.5,2020-12-03,Food,21.5,55,21.5
2020-12-03 14:54:00,17198.0,Dog and Puppy Pads,85123A,536987.0,1,17.7,17.7,2020-12-03,Disposables,6.699999999999999,11,6.699999999999999
2020-12-03 15:05:00,17238.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536988.0,1,17.7,17.7,2020-12-03,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-03 15:19:00,14396.0,Dog and Puppy Pads,85123A,536993.0,1,17.7,17.7,2020-12-03,Disposables,6.699999999999999,11,6.699999999999999
2020-12-03 16:02:00,16725.0,ProBiotic Supplements for Dogs,79321,537023.0,1,29.7,29.7,2020-12-03,Supplements,0.6999999999999993,29,0.6999999999999993
2020-12-03 16:35:00,12395.0,Earth Rated Dog Poop Bags,85099B,537026.0,2,23.4,11.7,2020-12-03,Disposables,2.6999999999999993,9,5.399999999999999
2020-12-03 17:20:00,13081.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537034.0,4,20.4,5.1,2020-12-03,Food,0.09999999999999964,5,0.3999999999999986
2020-12-03 17:28:00,15545.0,Pet Odor Eliminator,84879,537036.0,2,20.28,10.14,2020-12-03,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2020-12-05 10:03:00,17243.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537037.0,2,47.4,23.7,2020-12-05,Grooming,10.7,13,21.4
2020-12-05 10:12:00,15465.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537038.0,14,214.2,15.3,2020-12-05,Disposables,-2.6999999999999993,18,-37.79999999999999
2020-12-05 10:12:00,15465.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537038.0,3,197.1,65.7,2020-12-05,Food,10.700000000000003,55,32.10000000000001
2020-12-05 10:27:00,13089.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537040.0,8,525.6,65.7,2020-12-05,Food,10.700000000000003,55,85.60000000000002
2020-12-05 10:45:00,13838.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537042.0,1,76.5,76.5,2020-12-05,Food,21.5,55,21.5
2020-12-05 10:52:00,18055.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537044.0,1,23.7,23.7,2020-12-05,Grooming,10.7,13,10.7
2020-12-05 10:52:00,18055.0,Dog and Puppy Pads,85123A,537044.0,1,17.7,17.7,2020-12-05,Disposables,6.699999999999999,11,6.699999999999999
2020-12-05 10:58:00,18109.0,Dog and Puppy Pads,85123A,537046.0,1,17.7,17.7,2020-12-05,Disposables,6.699999999999999,11,6.699999999999999
2020-12-05 10:58:00,18109.0,NexGard Chew for Dogs,82484,537046.0,1,38.7,38.7,2020-12-05,Food,1.7000000000000028,37,1.7000000000000028
2020-12-05 11:02:00,13069.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537047.0,1,17.7,17.7,2020-12-05,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-05 11:02:00,13069.0,Pet Grooming Brush,20725,537047.0,2,19.8,9.9,2020-12-05,Grooming,0.9000000000000004,9,1.8000000000000007
2020-12-05 11:04:00,16241.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537049.0,1,17.7,17.7,2020-12-05,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-05 11:12:00,15708.0,Dog and Puppy Pads,85123A,537051.0,1,17.7,17.7,2020-12-05,Disposables,6.699999999999999,11,6.699999999999999
2020-12-05 11:15:00,16839.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537052.0,3,197.1,65.7,2020-12-05,Food,10.700000000000003,55,32.10000000000001
2020-12-05 11:40:00,16931.0,Dog and Puppy Pads,85123A,537054.0,1,17.7,17.7,2020-12-05,Disposables,6.699999999999999,11,6.699999999999999
2020-12-05 11:45:00,16814.0,Dog and Puppy Pads,85123A,537055.0,1,17.7,17.7,2020-12-05,Disposables,6.699999999999999,11,6.699999999999999
2020-12-05 11:45:00,16814.0,Pet Odor Eliminator,84879,537055.0,3,30.42,10.14,2020-12-05,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2020-12-05 11:49:00,15351.0,Earth Rated Dog Poop Bags,85099B,537057.0,1,11.7,11.7,2020-12-05,Disposables,2.6999999999999993,9,2.6999999999999993
2020-12-05 11:49:00,15351.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537057.0,1,17.7,17.7,2020-12-05,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-05 11:49:00,15351.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537057.0,1,5.1,5.1,2020-12-05,Food,0.09999999999999964,5,0.09999999999999964
2020-12-05 11:57:00,12567.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537065.0,1,27.9,27.9,2020-12-05,Disposables,-2.1000000000000014,30,-2.1000000000000014
2020-12-05 11:57:00,12567.0,Pet Grooming Brush,20725,537065.0,2,19.8,9.9,2020-12-05,Grooming,0.9000000000000004,9,1.8000000000000007
2020-12-05 11:57:00,12567.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537065.0,1,76.5,76.5,2020-12-05,Food,21.5,55,21.5
2020-12-05 12:09:00,16353.0,ProBiotic Supplements for Dogs,79321,537117.0,8,204.0,25.5,2020-12-05,Supplements,-3.5,29,-28.0
2020-12-05 12:13:00,13831.0,Dog and Puppy Pads,85123A,537127.0,22,336.6,15.3,2020-12-05,Disposables,4.300000000000001,11,94.60000000000002
2020-12-05 12:13:00,18118.0,Dog and Puppy Pads,85123A,537126.0,1,17.7,17.7,2020-12-05,Disposables,6.699999999999999,11,6.699999999999999
2020-12-05 12:13:00,18118.0,Earth Rated Dog Poop Bags,85099B,537126.0,1,11.7,11.7,2020-12-05,Disposables,2.6999999999999993,9,2.6999999999999993
2020-12-05 12:13:00,18118.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537126.0,1,17.7,17.7,2020-12-05,Disposables,-0.3000000000000007,18,-0.3000000000000007
2020-12-05 12:13:00,18118.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537126.0,1,11.7,11.7,2020-12-05,Food,-2.3000000000000007,14,-2.3000000000000007
